timestamp,open,high,low,close,volume
2025-06-18 10:55:00,531.73,532.14,531.71,532.11,234197
2025-06-18 11:00:00,532.1,532.24,531.9146,532.16,225683
2025-06-18 11:05:00,532.16,532.18,531.63,531.65,208961
2025-06-18 11:10:00,531.67,531.81,531.52,531.62,138987
2025-06-18 11:15:00,531.62,531.77,531.48,531.5,183406
2025-06-18 11:20:00,531.49,531.61,531.34,531.46,163038
2025-06-18 11:25:00,531.455,531.66,531.22,531.41,255033
2025-06-18 11:30:00,531.42,531.75,531.28,531.56,222203
2025-06-18 11:35:00,531.56,531.725,531.37,531.7,156373
2025-06-18 11:40:00,531.69,531.7892,531.12,531.4101,314289
2025-06-18 11:45:00,531.42,531.67,531.35,531.585,201550
2025-06-18 11:50:00,531.58,532.02,531.5,532.0,279129
2025-06-18 11:55:00,532.01,532.04,531.0201,531.14,296949
2025-06-18 12:00:00,531.13,531.55,530.73,531.53,408669
2025-06-18 12:05:00,531.54,531.78,531.2,531.65,159304
2025-06-18 12:10:00,531.65,531.6999,531.4,531.4701,103548
2025-06-18 12:15:00,531.5,531.56,531.14,531.2,134430
2025-06-18 12:20:00,531.19,531.45,531.14,531.295,76546
2025-06-18 12:25:00,531.32,531.415,530.79,530.88,134640
2025-06-18 12:30:00,530.86,531.24,530.74,531.15,208391
2025-06-18 12:35:00,531.14,531.19,530.88,531.19,131022
2025-06-18 12:40:00,531.1898,531.29,531.05,531.2,69178
2025-06-18 12:45:00,531.19,531.3,530.89,530.92,103351
2025-06-18 12:50:00,530.9201,531.461,530.8802,530.92,196328
2025-06-18 12:55:00,530.9028,531.16,530.845,530.87,92094
2025-06-18 13:00:00,530.87,531.01,530.57,530.91,245856
2025-06-18 13:05:00,530.9,530.96,530.72,530.92,127778
2025-06-18 13:10:00,530.95,531.1104,530.7,530.8625,203763
2025-06-18 13:15:00,530.89,531.02,530.68,530.7,125898
2025-06-18 13:20:00,530.68,530.68,529.96,530.12,197740
2025-06-18 13:25:00,530.12,530.2,529.62,529.634,156608
2025-06-18 13:30:00,529.64,529.83,528.8065,529.16,485238
2025-06-18 13:35:00,529.14,529.73,528.78,529.71,401376
2025-06-18 13:40:00,529.71,530.31,529.605,530.26,346019
2025-06-18 13:45:00,530.26,530.77,530.25,530.52,413678
2025-06-18 13:50:00,530.53,530.99,530.36,530.92,280831
2025-06-18 13:55:00,530.89,531.14,530.673,530.75,260451
2025-06-18 14:00:00,530.83,532.08,529.63,529.6401,795819
2025-06-18 14:05:00,529.66,530.71,529.44,530.14,510329
2025-06-18 14:10:00,530.11,530.59,529.81,530.48,320513
2025-06-18 14:15:00,530.51,530.8,530.17,530.2,289191
2025-06-18 14:20:00,530.18,530.34,529.61,530.03,324863
2025-06-18 14:25:00,530.0313,530.66,529.95,530.45,411292
2025-06-18 14:30:00,530.46,531.47,530.08,531.35,578371
2025-06-18 14:35:00,531.35,531.36,530.02,530.76,657348
2025-06-18 14:40:00,530.76,531.75,530.525,531.36,505528
2025-06-18 14:45:00,531.37,531.37,530.43,530.6312,399839
2025-06-18 14:50:00,530.65,530.66,529.19,529.695,662605
2025-06-18 14:55:00,529.6899,529.72,527.59,528.21,1001470
2025-06-18 15:00:00,528.23,529.25,527.4,529.1399,876060
2025-06-18 15:05:00,529.15,529.51,528.4,528.61,488834
2025-06-18 15:10:00,528.61,530.29,528.08,529.95,911075
2025-06-18 15:15:00,529.97,529.97,529.19,529.75,399884
2025-06-18 15:20:00,529.72,530.48,529.5601,530.08,340286
2025-06-18 15:25:00,530.06,530.1,528.26,528.35,520289
2025-06-18 15:30:00,528.29,529.385,528.03,529.26,402347
2025-06-18 15:35:00,529.26,529.93,529.08,529.76,341364
2025-06-18 15:40:00,529.74,530.28,529.44,530.25,330421
2025-06-18 15:45:00,530.26,530.29,529.585,529.72,441602
2025-06-18 15:50:00,529.74,530.16,528.95,529.02,682174
2025-06-18 15:55:00,529.02,529.41,528.66,528.96,1311268
2025-06-18 16:00:00,528.97,529.65,528.95,529.3,763738
2025-06-18 16:05:00,529.29,529.33,528.99,529.27,108507
2025-06-18 16:10:00,529.26,529.36,529.2,529.29,182576
2025-06-18 16:15:00,529.29,529.5,529.21,529.37,40397
2025-06-18 16:20:00,529.33,529.33,529.05,529.0799,10964
2025-06-18 16:25:00,529.03,529.23,528.97,529.22,15201
2025-06-18 16:30:00,529.24,529.24,529.08,529.09,4065
2025-06-18 16:35:00,529.08,529.43,529.08,529.43,14391
2025-06-18 16:40:00,529.46,529.65,529.38,529.43,25628
2025-06-18 16:45:00,529.43,529.47,529.2,529.4,36007
2025-06-18 16:50:00,529.4,529.6,529.4,529.57,7842
2025-06-18 16:55:00,529.54,529.62,529.2,529.2,26900
2025-06-18 17:00:00,529.2,529.29,529.13,529.27,8304
2025-06-18 17:05:00,529.24,529.25,528.95,529.1,22003
2025-06-18 17:10:00,529.1399,529.15,529.0,529.07,6474
2025-06-18 17:15:00,529.11,529.11,529.08,529.08,525
2025-06-18 17:20:00,529.0801,529.081,528.85,528.91,26601
2025-06-18 17:25:00,528.96,529.0,528.91,528.97,7093
2025-06-18 17:30:00,528.98,528.99,528.98,528.99,1244
2025-06-18 17:35:00,529.0,529.0,529.0,529.0,300
2025-06-18 17:40:00,528.9049,528.99,528.9049,528.9269,696
2025-06-18 17:45:00,529.0,529.14,528.91,528.96,1539
2025-06-18 17:50:00,528.9421,528.99,528.91,528.95,3394
2025-06-18 17:55:00,528.94,528.96,528.86,528.88,5324
2025-06-18 18:00:00,528.99,529.28,528.99,529.2036,5227
2025-06-18 18:05:00,529.11,529.1102,528.67,528.81,22519
2025-06-18 18:10:00,528.8,528.8,528.5,528.51,5171
2025-06-18 18:15:00,528.51,528.6,528.4,528.6,4225
2025-06-18 18:20:00,528.39,528.69,528.23,528.69,22202
2025-06-18 18:25:00,528.78,528.8,528.58,528.58,6104
2025-06-18 18:30:00,528.58,528.58,528.23,528.26,4391
2025-06-18 18:35:00,528.22,528.3493,528.03,528.3493,7190
2025-06-18 18:40:00,528.35,528.38,528.2,528.3,4149
2025-06-18 18:45:00,528.34,528.38,528.3,528.3,5244
2025-06-18 18:50:00,528.58,528.6424,528.56,528.59,2796
2025-06-18 18:55:00,528.5501,528.6201,528.52,528.6201,1905
2025-06-18 19:00:00,528.68,528.79,528.68,528.79,1350
2025-06-18 19:05:00,528.81,528.81,528.65,528.65,440
2025-06-18 19:10:00,528.6,528.65,528.56,528.61,1320
2025-06-18 19:15:00,528.6,528.6658,528.5,528.6658,1651
2025-06-18 19:20:00,528.58,528.63,528.5517,528.63,425
2025-06-18 19:25:00,528.51,528.6,528.51,528.57,1086
2025-06-18 19:30:00,528.5,528.5,528.4,528.4298,5337
2025-06-18 19:35:00,528.41,528.48,528.4,528.4,1801
2025-06-18 19:40:00,528.4,528.62,528.4,528.52,2853
2025-06-18 19:45:00,528.51,529.0,528.48,529.0,17714
2025-06-18 19:50:00,529.0,529.1,528.9,528.9,2699
2025-06-18 19:55:00,528.81,528.96,528.81,528.96,4849
2025-06-20 04:00:00,528.57,528.97,528.48,528.8,17169
2025-06-20 04:05:00,528.79,528.97,528.79,528.95,2739
2025-06-20 04:10:00,528.92,529.16,528.92,529.02,8386
2025-06-20 04:15:00,529.1,529.14,528.69,528.73,3030
2025-06-20 04:20:00,528.7,528.74,528.6,528.68,2730
2025-06-20 04:25:00,528.63,528.63,528.39,528.39,3163
2025-06-20 04:30:00,528.37,528.37,528.18,528.29,2302
2025-06-20 04:35:00,528.21,528.3,528.1,528.1,5235
2025-06-20 04:40:00,528.03,528.12,527.91,527.93,3525
2025-06-20 04:45:00,527.85,527.9,527.7,527.71,2305
2025-06-20 04:50:00,527.67,527.73,527.31,527.58,7030
2025-06-20 04:55:00,527.47,527.54,527.1,527.19,3300
2025-06-20 05:00:00,527.34,527.45,527.26,527.31,4095
2025-06-20 05:05:00,527.41,527.78,527.4,527.76,5673
2025-06-20 05:10:00,527.76,527.85,527.68,527.84,3391
2025-06-20 05:15:00,527.92,528.12,527.92,528.05,2700
2025-06-20 05:20:00,528.05,528.16,527.96,527.96,4453
2025-06-20 05:25:00,527.92,527.92,527.78,527.78,1780
2025-06-20 05:30:00,527.73,527.88,527.62,527.71,2666
2025-06-20 05:35:00,527.66,527.68,527.6,527.6,600
2025-06-20 05:40:00,527.72,527.82,527.69,527.82,1170
2025-06-20 05:45:00,527.79,527.91,527.79,527.86,900
2025-06-20 05:50:00,527.85,528.22,527.79,528.1,4722
2025-06-20 05:55:00,528.12,528.27,528.11,528.12,2240
2025-06-20 06:00:00,528.15,528.28,527.99,528.02,2670
2025-06-20 06:05:00,528.04,528.07,527.95,528.02,1200
2025-06-20 06:10:00,527.97,528.09,527.96,527.96,600
2025-06-20 06:15:00,527.84,527.84,527.73,527.84,3390
2025-06-20 06:20:00,527.76,527.76,527.69,527.76,1083
2025-06-20 06:25:00,527.77,527.84,527.77,527.78,1200
2025-06-20 06:30:00,527.76,528.09,527.68,528.05,5298
2025-06-20 06:35:00,528.05,528.27,528.0,528.27,19461
2025-06-20 06:40:00,528.19,528.2,528.08,528.08,2625
2025-06-20 06:45:00,528.09,528.23,528.08,528.23,4772
2025-06-20 06:50:00,527.92,528.18,527.9,528.17,6674
2025-06-20 06:55:00,528.25,528.32,528.07,528.07,6720
2025-06-20 07:00:00,528.08,528.27,528.04,528.21,8216
2025-06-20 07:05:00,528.3,528.51,528.28,528.47,8008
2025-06-20 07:10:00,528.44,528.44,528.25,528.25,675
2025-06-20 07:15:00,528.27,528.54,528.17,528.54,4399
2025-06-20 07:20:00,528.34,528.37,528.3,528.31,888
2025-06-20 07:25:00,528.32,528.35,528.29,528.3,792
2025-06-20 07:30:00,528.25,528.47,528.21,528.47,1150
2025-06-20 07:35:00,528.52,528.81,528.5,528.81,19294
2025-06-20 07:40:00,528.8,529.75,528.8,529.72,10969
2025-06-20 07:45:00,529.85,530.6,529.65,530.35,42554
2025-06-20 07:50:00,530.35,530.37,530.02,530.21,17730
2025-06-20 07:55:00,530.24,530.29,529.71,529.72,10099
2025-06-20 08:00:00,528.27,530.47,527.4496,530.08,59607
2025-06-20 08:05:00,530.18,530.23,529.81,529.96,13440
2025-06-20 08:10:00,529.96,530.21,529.93,530.1,19310
2025-06-20 08:15:00,530.12,530.36,530.0,530.36,18144
2025-06-20 08:20:00,530.27,530.37,529.9,529.95,16155
2025-06-20 08:25:00,529.85,530.19,529.81,530.06,19096
2025-06-20 08:30:00,530.1,530.85,530.03,530.85,44436
2025-06-20 08:35:00,530.81,530.81,530.35,530.67,29588
2025-06-20 08:40:00,530.68,530.86,530.47,530.71,14500
2025-06-20 08:45:00,530.76,531.0,530.74,530.93,24179
2025-06-20 08:50:00,530.93,531.14,530.89,531.11,23928
2025-06-20 08:55:00,531.1,531.45,530.96,531.13,36904
2025-06-20 09:00:00,531.16,531.43,531.16,531.22,11547
2025-06-20 09:05:00,531.29,531.29,531.13,531.25,11997
2025-06-20 09:10:00,531.2308,531.29,531.1,531.21,12603
2025-06-20 09:15:00,531.24,531.68,531.0801,531.65,22012
2025-06-20 09:20:00,531.67,532.0,531.6203,531.85,37156
2025-06-20 09:25:00,531.89,533.0,531.48,532.28,402234
2025-06-20 09:30:00,532.26,532.83,531.4,532.6,1413153
2025-06-20 09:35:00,532.64,533.37,532.44,533.33,605096
2025-06-20 09:40:00,533.34,533.56,532.8188,533.2,606681
2025-06-20 09:45:00,533.24,533.38,531.96,531.97,802451
2025-06-20 09:50:00,531.99,532.05,531.2414,531.535,641197
2025-06-20 09:55:00,531.56,531.585,530.7,530.86,380997
2025-06-20 10:00:00,530.86,531.0799,530.51,530.9091,564211
2025-06-20 10:05:00,530.93,531.17,529.9001,530.3,637008
2025-06-20 10:10:00,530.32,530.5075,529.78,530.35,305976
2025-06-20 10:15:00,530.31,530.53,529.7,530.34,336758
2025-06-20 10:20:00,530.33,530.46,528.385,528.41,413893
2025-06-20 10:25:00,528.41,529.08,527.78,528.92,643264
2025-06-20 10:30:00,528.93,529.145,528.46,528.73,286869
2025-06-20 10:35:00,528.72,529.52,528.65,529.24,314511
2025-06-20 10:40:00,529.23,529.6,527.26,527.58,848289
2025-06-20 10:45:00,527.58,527.58,526.66,526.92,516526
2025-06-20 10:50:00,526.91,526.91,525.64,525.8061,778393
2025-06-20 10:55:00,525.8,526.72,525.69,526.13,583076
2025-06-20 11:00:00,526.11,526.11,525.1,525.27,890320
2025-06-20 11:05:00,525.28,526.17,525.17,526.0099,377138
2025-06-20 11:10:00,526.01,526.995,525.93,526.9699,394059
2025-06-20 11:15:00,526.95,527.57,526.81,527.38,487059
2025-06-20 11:20:00,527.4,527.435,526.78,527.1,476146
2025-06-20 11:25:00,527.095,527.46,527.0,527.105,380668
2025-06-20 11:30:00,527.08,528.03,527.004,527.9483,318858
2025-06-20 11:35:00,527.94,528.52,527.85,528.43,361291
2025-06-20 11:40:00,528.43,528.6,528.14,528.5387,459148
2025-06-20 11:45:00,528.52,528.57,527.97,528.32,327246
2025-06-20 11:50:00,528.32,528.37,527.02,527.05,463754
2025-06-20 11:55:00,527.07,527.21,526.67,526.842,309014
2025-06-20 12:00:00,526.85,527.08,526.71,526.96,355778
2025-06-20 12:05:00,526.94,527.405,526.86,527.37,270783
2025-06-20 12:10:00,527.35,527.76,526.96,527.078,276257
2025-06-20 12:15:00,527.06,527.24,526.52,527.23,285740
2025-06-20 12:20:00,527.24,527.36,526.735,527.3,245162
2025-06-20 12:25:00,527.29,527.47,526.94,527.22,261359
2025-06-20 12:30:00,527.21,527.62,527.17,527.48,212149
2025-06-20 12:35:00,527.48,527.82,527.37,527.73,157484
2025-06-20 12:40:00,527.72,527.78,527.11,527.5736,261551
2025-06-20 12:45:00,527.58,527.93,527.34,527.41,183019
2025-06-20 12:50:00,527.41,528.045,527.36,527.9498,257044
2025-06-20 12:55:00,527.93,528.14,527.35,527.73,410485
2025-06-20 13:00:00,527.73,528.21,527.29,527.3,370783
2025-06-20 13:05:00,527.29,527.38,526.8805,527.275,332082
2025-06-20 13:10:00,527.26,527.89,527.09,527.77,302254
2025-06-20 13:15:00,527.77,528.42,527.12,527.19,426517
2025-06-20 13:20:00,527.18,527.36,526.77,526.905,205001
2025-06-20 13:25:00,526.88,526.98,525.58,525.59,502892
2025-06-20 13:30:00,525.6,525.71,525.2,525.595,436164
2025-06-20 13:35:00,525.6,525.8496,524.88,525.05,571687
2025-06-20 13:40:00,525.05,526.21,525.04,525.66,342380
2025-06-20 13:45:00,525.65,525.98,525.61,525.8,247014
2025-06-20 13:50:00,525.81,526.37,525.77,526.29,369774
2025-06-20 13:55:00,526.3,526.66,526.27,526.6404,308444
2025-06-20 14:00:00,526.62,527.1,526.48,527.035,296904
2025-06-20 14:05:00,527.03,527.21,526.87,527.12,271708
2025-06-20 14:10:00,527.12,527.28,527.04,527.0793,189792
2025-06-20 14:15:00,527.08,528.06,527.07,528.01,433633
2025-06-20 14:20:00,528.03,528.09,527.68,527.92,393864
2025-06-20 14:25:00,527.92,527.95,527.46,527.59,226807
2025-06-20 14:30:00,527.6,527.98,527.46,527.78,236860
2025-06-20 14:35:00,527.77,527.93,527.37,527.525,193351
2025-06-20 14:40:00,527.54,527.66,527.22,527.33,233846
2025-06-20 14:45:00,527.33,527.5098,527.1307,527.2506,140684
2025-06-20 14:50:00,527.26,527.3,526.94,527.03,212703
2025-06-20 14:55:00,527.04,527.09,525.84,526.07,569212
2025-06-20 15:00:00,526.075,526.45,525.81,526.05,450577
2025-06-20 15:05:00,526.05,526.45,525.87,526.08,388193
2025-06-20 15:10:00,526.08,526.49,525.94,526.19,330042
2025-06-20 15:15:00,526.18,526.38,525.995,526.2899,287991
2025-06-20 15:20:00,526.3,526.46,526.0,526.2316,280009
2025-06-20 15:25:00,526.21,526.32,525.73,525.98,287823
2025-06-20 15:30:00,525.98,526.335,525.98,526.235,343137
2025-06-20 15:35:00,526.23,526.31,525.85,525.85,404812
2025-06-20 15:40:00,525.845,526.19,525.75,526.105,389028
2025-06-20 15:45:00,526.08,526.15,525.8,525.81,415452
2025-06-20 15:50:00,525.81,526.45,525.6,526.15,1025240
2025-06-20 15:55:00,526.15,527.1,526.13,526.71,2083436
2025-06-20 16:00:00,526.68,528.37,526.65,527.51,4247514
2025-06-20 16:05:00,527.48,527.62,526.83,527.24,124109
2025-06-20 16:10:00,527.27,527.32,526.94,527.1509,154789
2025-06-20 16:15:00,527.18,527.25,526.99,527.05,55903
2025-06-20 16:20:00,526.99,527.09,526.86,526.98,25974
2025-06-20 16:25:00,527.05,527.24,527.02,527.24,18808
2025-06-20 16:30:00,527.22,527.35,527.07,527.27,48885
2025-06-20 16:35:00,527.31,527.38,527.28,527.349,11644
2025-06-20 16:40:00,527.28,527.4,526.67,527.4,764456
2025-06-20 16:45:00,527.42,527.52,526.67,527.46,179138
2025-06-20 16:50:00,527.47,527.6,527.46,527.58,18157
2025-06-20 16:55:00,527.55,527.6,527.4,527.52,29713
2025-06-20 17:00:00,527.52,527.61,527.4,527.411,14848
2025-06-20 17:05:00,527.44,527.44,527.31,527.34,7087
2025-06-20 17:10:00,527.33,527.33,527.2,527.2,9702
2025-06-20 17:15:00,527.2,527.32,527.2,527.29,5414
2025-06-20 17:20:00,527.23,527.26,527.1,527.1,6721
2025-06-20 17:25:00,527.1,527.1,527.01,527.02,8161
2025-06-20 17:30:00,527.0,527.0699,526.93,527.0699,12116
2025-06-20 17:35:00,527.04,527.07,526.89,526.9,10103
2025-06-20 17:40:00,526.94,526.95,526.94,526.95,200
2025-06-20 17:45:00,526.99,527.07,526.99,527.06,1716
2025-06-20 17:50:00,527.0698,527.0698,526.96,526.97,638
2025-06-20 17:55:00,527.2,527.25,527.2,527.25,4550
2025-06-20 18:00:00,527.11,527.3,527.06,527.3,1593
2025-06-20 18:05:00,527.31,527.31,527.2,527.2,9823
2025-06-20 18:10:00,527.21,527.3,527.19,527.28,2625
2025-06-20 18:15:00,527.29,527.29,527.27,527.29,5100
2025-06-20 18:20:00,527.29,527.44,527.29,527.4399,2433
2025-06-20 18:25:00,527.44,527.44,527.44,527.44,600
2025-06-20 18:30:00,527.38,527.48,527.37,527.4,1608
2025-06-20 18:35:00,527.39,527.4,527.39,527.4,541
2025-06-20 18:40:00,527.34,527.34,527.33,527.33,1250
2025-06-20 18:45:00,527.33,527.42,527.33,527.42,3279
2025-06-20 18:50:00,527.43,527.43,527.3,527.3,515
2025-06-20 18:55:00,527.38,527.38,527.31,527.32,800
2025-06-20 19:00:00,527.31,527.31,527.3,527.3,500
2025-06-20 19:05:00,527.38,527.39,527.38,527.39,1100
2025-06-20 19:10:00,527.32,527.32,527.3,527.3,1938
2025-06-20 19:15:00,527.29,527.34,527.25,527.25,3150
2025-06-20 19:20:00,527.34,527.34,527.25,527.27,2150
2025-06-20 19:25:00,527.28,527.33,527.25,527.29,5667
2025-06-20 19:30:00,527.34,527.35,527.26,527.26,1722
2025-06-20 19:35:00,527.39,527.5,527.39,527.5,1800
2025-06-20 19:40:00,527.5763,527.5763,527.45,527.48,2470
2025-06-20 19:45:00,527.4517,527.55,527.41,527.41,2701
2025-06-20 19:50:00,527.41,527.5901,527.41,527.5901,5600
2025-06-20 19:55:00,527.59,527.59,527.4,527.5599,6457
2025-06-23 04:00:00,527.49,527.49,526.8,527.37,11668
2025-06-23 04:05:00,527.3,528.0,527.17,527.99,15731
2025-06-23 04:10:00,528.1,528.52,528.05,528.05,10548
2025-06-23 04:15:00,527.98,528.02,527.71,527.71,5428
2025-06-23 04:20:00,527.85,528.03,527.71,527.73,8858
2025-06-23 04:25:00,527.69,527.69,527.54,527.69,5264
2025-06-23 04:30:00,527.74,527.75,527.63,527.75,2921
2025-06-23 04:35:00,527.84,527.94,527.82,527.87,5262
2025-06-23 04:40:00,527.9,527.9,527.71,527.75,6601
2025-06-23 04:45:00,527.94,528.0,527.73,527.73,2186
2025-06-23 04:50:00,527.74,527.74,527.55,527.57,3057
2025-06-23 04:55:00,527.65,527.88,527.64,527.74,2803
2025-06-23 05:00:00,527.71,527.8,527.59,527.59,2182
2025-06-23 05:05:00,527.5,527.52,527.14,527.14,4880
2025-06-23 05:10:00,527.16,527.61,527.11,527.6,3860
2025-06-23 05:15:00,527.69,528.15,527.69,528.13,6457
2025-06-23 05:20:00,528.17,528.33,527.71,527.9,6938
2025-06-23 05:25:00,527.8,527.82,527.5,527.52,2360
2025-06-23 05:30:00,527.48,527.68,527.46,527.64,3655
2025-06-23 05:35:00,527.6,527.61,527.44,527.51,1588
2025-06-23 05:40:00,527.49,527.53,527.41,527.41,1300
2025-06-23 05:45:00,527.42,527.53,527.39,527.4,1124
2025-06-23 05:50:00,527.44,527.44,527.4,527.4,270
2025-06-23 05:55:00,527.35,527.36,527.19,527.19,1330
2025-06-23 06:00:00,527.15,527.26,526.86,527.25,10791
2025-06-23 06:05:00,527.2,527.5,527.2,527.43,1770
2025-06-23 06:10:00,527.14,528.09,526.97,527.39,10225
2025-06-23 06:15:00,527.46,527.46,527.0,527.02,3043
2025-06-23 06:20:00,527.19,527.4,526.75,526.89,8698
2025-06-23 06:25:00,526.88,527.16,526.88,526.9,3722
2025-06-23 06:30:00,526.85,526.93,526.69,526.93,2998
2025-06-23 06:35:00,527.1,527.1,526.8,526.85,2472
2025-06-23 06:40:00,526.81,526.81,526.33,526.42,4383
2025-06-23 06:45:00,526.47,526.55,526.32,526.55,2070
2025-06-23 06:50:00,526.56,526.63,526.49,526.57,2626
2025-06-23 06:55:00,526.5,526.68,526.41,526.54,6154
2025-06-23 07:00:00,526.53,526.72,526.31,526.32,6795
2025-06-23 07:05:00,526.31,526.31,525.8,525.9,7052
2025-06-23 07:10:00,525.92,525.99,525.57,525.83,5994
2025-06-23 07:15:00,525.72,525.77,525.46,525.65,7228
2025-06-23 07:20:00,525.49,525.5,525.24,525.31,6079
2025-06-23 07:25:00,525.28,525.45,524.99,525.45,13816
2025-06-23 07:30:00,525.42,525.55,525.31,525.44,2100
2025-06-23 07:35:00,525.44,525.62,525.41,525.59,2460
2025-06-23 07:40:00,525.49,525.5,525.0,525.01,11403
2025-06-23 07:45:00,525.06,525.3,524.6,525.27,6635
2025-06-23 07:50:00,525.19,525.5,525.0,525.5,10712
2025-06-23 07:55:00,525.6,525.81,525.58,525.77,18376
2025-06-23 08:00:00,527.54,527.67,524.11,526.04,108126
2025-06-23 08:05:00,526.12,526.12,525.54,525.7,7258
2025-06-23 08:10:00,525.9,526.2,525.8904,526.13,8027
2025-06-23 08:15:00,526.2,526.43,526.03,526.06,6414
2025-06-23 08:20:00,526.03,526.2,525.94,526.14,6205
2025-06-23 08:25:00,526.21,526.36,526.07,526.08,22732
2025-06-23 08:30:00,526.0255,526.52,526.01,526.52,7795
2025-06-23 08:35:00,526.56,526.83,526.48,526.6601,34123
2025-06-23 08:40:00,526.72,526.87,526.64,526.73,9178
2025-06-23 08:45:00,526.71,526.92,526.7,526.74,11143
2025-06-23 08:50:00,526.7301,527.03,526.71,527.02,14331
2025-06-23 08:55:00,527.02,527.2,526.93,527.16,13378
2025-06-23 09:00:00,527.13,527.21,526.98,527.04,15942
2025-06-23 09:05:00,527.0489,527.25,526.75,526.93,67096
2025-06-23 09:10:00,526.96,527.01,526.5,526.94,29600
2025-06-23 09:15:00,526.84,527.28,526.74,527.09,16242
2025-06-23 09:20:00,527.08,527.18,527.05,527.06,19448
2025-06-23 09:25:00,527.02,527.03,526.5,526.61,65764
2025-06-23 09:30:00,526.82,526.84,524.16,524.765,1023179
2025-06-23 09:35:00,524.75,526.78,524.54,526.77,664218
2025-06-23 09:40:00,526.76,527.2,526.47,527.0245,540450
2025-06-23 09:45:00,527.04,527.92,526.62,527.64,583345
2025-06-23 09:50:00,527.64,528.155,527.39,528.09,337759
2025-06-23 09:55:00,528.08,528.235,527.67,528.1536,297970
2025-06-23 10:00:00,528.17,528.97,528.17,528.895,620739
2025-06-23 10:05:00,528.9,529.78,528.9,529.6,830286
2025-06-23 10:10:00,529.605,529.67,528.93,529.4646,442951
2025-06-23 10:15:00,529.47,530.16,529.05,529.88,596749
2025-06-23 10:20:00,529.88,530.21,529.59,529.83,351977
2025-06-23 10:25:00,529.83,529.96,529.22,529.5366,325897
2025-06-23 10:30:00,529.56,529.79,529.22,529.71,296313
2025-06-23 10:35:00,529.67,529.79,529.33,529.545,237315
2025-06-23 10:40:00,529.56,530.06,529.5,530.06,289436
2025-06-23 10:45:00,530.06,530.35,529.48,529.58,405301
2025-06-23 10:50:00,529.57,529.82,529.345,529.49,182101
2025-06-23 10:55:00,529.475,529.64,528.75,528.83,422408
2025-06-23 11:00:00,528.85,529.77,528.78,529.635,279373
2025-06-23 11:05:00,529.63,529.96,529.55,529.8609,252219
2025-06-23 11:10:00,529.905,530.02,529.6201,529.96,214797
2025-06-23 11:15:00,529.98,530.07,529.71,529.82,203915
2025-06-23 11:20:00,529.83,529.91,529.3602,529.5,144615
2025-06-23 11:25:00,529.52,529.57,528.63,528.67,349770
2025-06-23 11:30:00,528.66,529.115,528.33,529.02,330764
2025-06-23 11:35:00,529.02,529.142,528.6,528.73,172834
2025-06-23 11:40:00,528.71,528.84,528.1,528.62,339626
2025-06-23 11:45:00,528.62,528.78,528.353,528.71,241326
2025-06-23 11:50:00,528.71,529.09,528.5,528.62,213398
2025-06-23 11:55:00,528.58,529.03,528.415,528.45,297120
2025-06-23 12:00:00,528.463,528.61,527.891,528.45,315027
2025-06-23 12:05:00,528.45,528.4662,528.01,528.06,137172
2025-06-23 12:10:00,528.05,528.57,527.92,528.25,166967
2025-06-23 12:15:00,528.2599,528.42,527.72,528.05,225577
2025-06-23 12:20:00,528.04,528.11,527.14,527.26,423523
2025-06-23 12:25:00,527.25,527.28,526.43,526.56,615320
2025-06-23 12:30:00,526.56,526.56,524.96,525.02,804926
2025-06-23 12:35:00,524.98,525.53,523.65,525.46,1510485
2025-06-23 12:40:00,525.43,527.45,524.77,527.05,1032240
2025-06-23 12:45:00,527.05,527.9,526.14,527.07,856664
2025-06-23 12:50:00,527.06,527.247,526.27,526.85,510459
2025-06-23 12:55:00,526.86,527.1,525.95,526.08,535395
2025-06-23 13:00:00,526.13,527.64,525.67,527.3871,838285
2025-06-23 13:05:00,527.43,528.18,526.77,527.78,586155
2025-06-23 13:10:00,527.76,528.66,527.64,528.15,635273
2025-06-23 13:15:00,528.17,529.0,528.1,528.895,395614
2025-06-23 13:20:00,528.92,529.52,528.68,529.35,465777
2025-06-23 13:25:00,529.36,530.67,529.19,530.36,931974
2025-06-23 13:30:00,530.36,531.33,530.36,530.84,969748
2025-06-23 13:35:00,530.89,531.79,530.83,531.48,619080
2025-06-23 13:40:00,531.48,531.61,530.781,531.3,461680
2025-06-23 13:45:00,531.3,531.97,531.3,531.44,459819
2025-06-23 13:50:00,531.45,531.54,530.8,530.86,317486
2025-06-23 13:55:00,530.9,531.35,530.9,531.1498,217659
2025-06-23 14:00:00,531.15,531.7198,531.03,531.6,578233
2025-06-23 14:05:00,531.58,531.93,531.42,531.44,500089
2025-06-23 14:10:00,531.43,531.8,531.42,531.58,191719
2025-06-23 14:15:00,531.52,531.8,531.25,531.7,277554
2025-06-23 14:20:00,531.72,531.74,531.25,531.29,192194
2025-06-23 14:25:00,531.28,531.39,530.87,530.95,204353
2025-06-23 14:30:00,530.96,531.39,530.91,531.21,278453
2025-06-23 14:35:00,531.19,531.32,530.95,530.99,163810
2025-06-23 14:40:00,531.01,531.1652,530.79,531.08,217323
2025-06-23 14:45:00,531.08,531.14,530.81,530.86,120978
2025-06-23 14:50:00,530.89,530.91,530.46,530.63,244458
2025-06-23 14:55:00,530.63,530.78,530.43,530.77,201963
2025-06-23 15:00:00,530.76,531.58,530.6401,531.23,408781
